,Company(Maker),Specific_Bean_Origin_or_Bar_Name,REF,Review_Date,Cocoa_Percent,Company_Location,Rating,Bean_Type,Broad Bean_Origin,Quality,Review_Year
1700,Stella (aka Bernrain),India,729,2011,72.0,Switzerland,3.25,Missing,India,Average,6.0
1701,Stone Grindz,"Ecuador, Midnight Dark",1291,2014,84.0,United States,3.5,Missing,Ecuador,Average,9.0
1702,Stone Grindz,"Ecuador, Twilght Dark",1291,2014,70.0,United States,3.5,Missing,Ecuador,Average,9.0
1703,StRita Supreme,"Samar, East Visayas region",939,2012,65.0,United States,2.5,Missing,Philippines,Below Average,7.0
1704,StRita Supreme,"Samar, East Visayas region",943,2012,70.0,United States,2.5,Missing,Philippines,Below Average,7.0
1705,StRita Supreme,"Samar, East Visayas region",943,2012,75.0,United States,2.75,Missing,Philippines,Below Average,7.0
1706,Sublime Origins,Sambirano,1157,2013,67.0,United States,2.75,Trinitario,Madagascar,Below Average,8.0
1707,Sublime Origins,Moho Valley,1157,2013,78.0,United States,3.25,Trinitario,Belize,Average,8.0
1708,Summerbird,Peru,1800,2016,61.0,Denmark,2.5,Criollo,Peru,Below Average,11.0
1709,Summerbird,Peru,1800,2016,61.0,Denmark,2.5,Trinitario,Peru,Below Average,11.0
1710,Summerbird,Peru,1800,2016,71.0,Denmark,3.0,Criollo,Peru,Average,11.0
1711,Summerbird,Peru,1800,2016,71.0,Denmark,3.0,Trinitario,Peru,Average,11.0
1712,Suruca Chocolate,Venezuela,1796,2016,70.0,Venezuela,2.75,Missing,Venezuela,Below Average,11.0
1713,Suruca Chocolate,Venezuela,1796,2016,60.0,Venezuela,3.0,Missing,Venezuela,Average,11.0
1714,Svenska Kakaobolaget,Sri Lanka,1618,2015,70.0,Sweden,2.75,Criollo,Sri Lanka,Below Average,10.0
1715,Svenska Kakaobolaget,Sri Lanka,1618,2015,70.0,Sweden,2.75,Trinitario,Sri Lanka,Below Average,10.0
1716,Szanto Tibor,Nacional,1668,2015,70.0,Hungary,3.25,Missing,Ecuador,Average,10.0
1717,Szanto Tibor,Baracoa,1704,2015,88.0,Hungary,3.25,Trinitario,Cuba,Average,10.0
1718,Szanto Tibor,Ambolikapiky,1704,2015,70.0,Hungary,3.25,Trinitario,Madagascar,Average,10.0
1719,Szanto Tibor,"Winak, Sumaco",1704,2015,70.0,Hungary,3.75,Forastero (Nacional),Ecuador,Above Average,10.0
1720,Szanto Tibor,"Ben Tre, Mekong Delta",1708,2015,70.0,Hungary,3.25,Trinitario,Vietnam,Average,10.0
1721,Szanto Tibor,"Fazenda Sempre Firme, Bahia",1708,2015,70.0,Hungary,3.5,Forastero (Parazinho),Brazil,Average,10.0
1722,Szanto Tibor,Porcelana,1263,2014,70.0,Hungary,3.5,Criollo,Venezuela,Average,9.0
1723,Szanto Tibor,Baracoa,1263,2014,70.0,Hungary,3.75,Trinitario,Cuba,Above Average,9.0
1724,Szanto Tibor,"Autumn, Primary Harvest, 2012",1185,2013,70.0,Hungary,3.5,Criollo,Madagascar,Average,8.0
1725,Szanto Tibor,"Spring, Secondary Harvest, 2012",1185,2013,70.0,Hungary,3.5,Criollo,Madagascar,Average,8.0
1726,Szanto Tibor,Cacao Blanco,1193,2013,70.0,Hungary,3.25,Missing,Nicaragua,Average,8.0
1727,Szanto Tibor,Santo Domingo,939,2012,70.0,Hungary,3.25,Missing,Dominican Republic,Average,7.0
1728,Szanto Tibor,Millot Plantation,939,2012,70.0,Hungary,3.25,Missing,Madagascar,Average,7.0
1729,Szanto Tibor,"Ayacucho, ""El Guinacho""",939,2012,70.0,Hungary,3.75,Missing,Peru,Above Average,7.0
1730,Szanto Tibor,Crudo,761,2011,70.0,Hungary,3.0,Missing,Venezuela,Average,6.0
1731,Tabal,Costa Rica,1101,2013,70.0,United States,2.75,Missing,Costa Rica,Below Average,8.0
1732,Tabal,Dominican Republic,1101,2013,70.0,United States,2.75,Missing,Dominican Republic,Below Average,8.0
1733,Tabal,"Chiapas, Lacandon Jungle",1105,2013,70.0,United States,2.5,Missing,Mexico,Below Average,8.0
1734,Tabal,Peru,1105,2013,70.0,United States,3.0,Missing,Peru,Average,8.0
1735,Tablette (aka Vanillabeans),Colombia,1450,2015,70.0,Japan,3.0,Missing,Colombia,Average,10.0
1736,Tablette (aka Vanillabeans),Papua,1450,2015,62.0,Japan,3.25,Missing,Papua New Guinea,Average,10.0
1737,Tablette (aka Vanillabeans),Vietnam,1450,2015,60.0,Japan,3.25,Trinitario,Vietnam,Average,10.0
1738,Tablette (aka Vanillabeans),Trinidad,1680,2015,77.0,Japan,2.75,Trinitario,Trinidad,Below Average,10.0
1739,Tan Ban Skrati,"Paramaribo, batch 20160043-01",1868,2016,70.0,Suriname,3.25,Trinitario,Suriname,Average,11.0
1740,Taza,Belize,1271,2014,68.0,United States,3.0,Trinitario,Belize,Average,9.0
1741,Taza,Alto Beni,785,2011,87.0,United States,3.25,Missing,Bolivia,Average,6.0
1742,Taza,Chiapan,451,2009,75.0,United States,2.75,Missing,Mexico,Below Average,4.0
1743,Taza,"Dark, Stone Ground",180,2007,70.0,United States,3.0,Missing,Dominican Republic,Average,2.0
1744,TCHO,West Africa,1716,2016,62.0,United States,2.0,Forastero,West Africa,Below Average,11.0
1745,TCHO,Peru- Ecuador,915,2012,99.0,United States,3.25,Missing,Peru,Average,7.0
1746,TCHO,Peru- Ecuador,915,2012,99.0,United States,3.25,Missing,Ecuador,Average,7.0
1747,TCHO,TCHOPro 60.5,387,2009,60.0,United States,2.75,Missing,Missing,Below Average,4.0
1748,TCHO,TCHOPro 68,387,2009,68.0,United States,3.0,Missing,Missing,Average,4.0
1749,TCHO,Chocolatey-beta,199,2008,70.0,United States,2.5,Forastero,Ghana,Below Average,3.0
1750,TCHO,Fruity-beta,280,2008,70.0,United States,2.5,Missing,Peru,Below Average,3.0
1751,TCHO,Citrus-beta,280,2008,70.0,United States,2.75,Missing,Madagascar,Below Average,3.0
1752,TCHO,Nutty-beta,284,2008,70.0,United States,2.5,Missing,Peru,Below Average,3.0
1753,Tejas,Concepcion,801,2012,70.0,United States,2.75,Missing,Madagascar,Below Average,7.0
1754,Tejas,Bayou Blend,801,2012,70.0,United States,3.0,Blend,Ecuador,Average,7.0
1755,Tejas,Bayou Blend,801,2012,70.0,United States,3.0,Blend,Madagascar,Average,7.0
1756,Tejas,Bayou Blend,801,2012,70.0,United States,3.0,Blend,Papua New Guinea,Average,7.0
1757,Tejas,Aranama,805,2012,70.0,United States,3.0,Missing,Papua New Guinea,Average,7.0
1758,Tejas,Presidio,805,2012,70.0,United States,3.5,Missing,Dominican Republic,Average,7.0
1759,Tejas,"La Bahia, w/ cane juice",817,2012,70.0,United States,3.25,Missing,Ecuador,Average,7.0
1760,Tejas,Capistrano,821,2012,70.0,United States,2.0,Missing,Peru,Below Average,7.0
1761,Tejas,"La Bahia, w/ cane sugar",825,2012,70.0,United States,3.25,Missing,Ecuador,Average,7.0
1762,Tejas,San Jose,829,2012,70.0,United States,2.75,Missing,Bolivia,Below Average,7.0
1763,Tejas,Capistrano*,829,2012,70.0,United States,3.0,Missing,Madagascar,Average,7.0
1764,Tejas,Espada,833,2012,70.0,United States,3.25,Missing,Mexico,Average,7.0
1765,Tejas,Espada,967,2012,70.0,United States,2.75,Missing,Brazil,Below Average,7.0
1766,Tejas,Concepcion*,971,2012,80.0,United States,3.0,Missing,Venezuela,Average,7.0
1767,Tejas,San Jose,971,2012,67.0,United States,3.25,Missing,Bolivia,Average,7.0
1768,Tejas,"Bahia, Floresta Azul,Good Friends Reserve#3",971,2012,70.0,United States,3.5,Forastero (Parazinho),Brazil,Average,7.0
1769,Terroir,Peru,1478,2015,70.0,United States,2.75,Missing,Peru,Below Average,10.0
1770,Terroir,Belize,1478,2015,70.0,United States,3.75,Trinitario,Belize,Above Average,10.0
1771,Terroir,Madagascar,1478,2015,70.0,United States,3.75,Trinitario,Madagascar,Above Average,10.0
1772,Terroir,Ecuador,1482,2015,70.0,United States,3.25,Missing,Ecuador,Average,10.0
1773,Terroir,Oko Caribe,1554,2015,70.0,United States,3.5,Missing,Dominican Republic,Average,10.0
1774,Terroir,Guatemala,1558,2015,70.0,United States,3.75,Trinitario,Guatemala,Above Average,10.0
1775,Terroir,Ecuador,1323,2014,77.0,United States,3.25,Missing,Ecuador,Average,9.0
1776,Terroir,Madagascar,1323,2014,67.0,United States,3.75,Trinitario,Madagascar,Above Average,9.0
1777,Terroir,Uganda,1323,2014,73.0,United States,3.75,Forastero,Uganda,Above Average,9.0
1778,The Barn,Peru,1614,2015,70.0,Sweden,3.0,Missing,Peru,Average,10.0
1779,Theo,Congo w/ nibs,903,2012,65.0,United States,3.25,Forastero,Congo,Average,7.0
1780,Theo,Madagascar,162,2007,65.0,United States,3.5,Trinitario,Madagascar,Average,2.0
1781,Theo,Ivory Coast,184,2007,75.0,United States,2.5,Missing,Ivory Coast,Below Average,2.0
1782,Theo,"Ghana, Kumasi",184,2007,84.0,United States,3.0,Forastero,Ghana,Average,2.0
1783,Theo,"Venezuela; Barinos, Merida, Tachron",188,2007,91.0,United States,2.0,Blend,Venezuela,Below Average,2.0
1784,Theo,"Ghana, Panama, Ecuador",188,2007,75.0,United States,3.0,Blend,Ghana,Average,2.0
1785,Theo,"Ghana, Panama, Ecuador",188,2007,75.0,United States,3.0,Blend,Panama,Average,2.0
1786,Theo,"Ghana, Panama, Ecuador",188,2007,75.0,United States,3.0,Blend,Ecuador,Average,2.0
1787,Theobroma,"Piura Select, Cacao Blanc",1684,2015,70.0,Japan,3.25,Missing,Peru,Average,10.0
1788,Timo A. Meyer,"Belize, med roast",1836,2016,72.0,Germany,3.75,Trinitario,Belize,Above Average,11.0
1789,Timo A. Meyer,"Belize, med roast",1836,2016,72.0,Germany,3.75,TCGA,Belize,Above Average,11.0
1790,To'ak (Ecuatoriana),Manabi,1418,2014,81.0,Ecuador,3.25,Forastero (Nacional),Ecuador,Average,9.0
1791,Tobago Estate (Pralus),"Roxborough, Tobago",895,2012,70.0,France,4.0,Trinitario,Tobago,Above Average,7.0
1792,Tocoti,"Wild Bolivian, Jungle Love",927,2012,77.0,United States,3.0,Criollo,Bolivia,Average,7.0
1793,Tocoti,Venezuela,789,2011,72.0,United States,2.75,Missing,Venezuela,Below Average,6.0
1794,Tocoti,Dominican Republic,789,2011,74.0,United States,3.0,Missing,Dominican Republic,Average,6.0
1795,Treehouse,Conacado,1239,2014,72.0,United States,3.0,Missing,Dominican Republic,Average,9.0
1796,Tsara (Cinagra),"Ambanja, Tsara Valley",753,2011,72.0,Madagascar,3.5,Missing,Madagascar,Average,6.0
1797,twenty-four blackbirds,Oko Caribe,1700,2015,75.0,United States,2.75,Missing,Dominican Republic,Below Average,10.0
1798,twenty-four blackbirds,"Cedeno, lot 271",1700,2015,75.0,United States,3.5,Missing,Ecuador,Average,10.0
1799,twenty-four blackbirds,Madagascar,1235,2014,75.0,United States,3.5,Trinitario,Madagascar,Average,9.0
1800,twenty-four blackbirds,Dominican Republic,1022,2013,68.0,United States,3.25,Missing,Dominican Republic,Average,8.0
1801,twenty-four blackbirds,Palos Blancos,1026,2013,75.0,United States,2.5,Missing,Bolivia,Below Average,8.0
1802,twenty-four blackbirds,Dominican Republic,753,2011,73.0,United States,2.75,Missing,Dominican Republic,Below Average,6.0
1803,Two Ravens,Peru,1740,2016,60.0,United States,3.0,Criollo,Peru,Average,11.0
1804,Un Dimanche A Paris,Dominican Republic,709,2011,63.0,France,3.75,Missing,Dominican Republic,Above Average,6.0
1805,Undone,Matagalpa,1438,2014,74.0,United States,2.75,Missing,Nicaragua,Below Average,9.0
1806,Undone,Nourish,1438,2014,70.0,United States,3.0,Missing,Dominican Republic,Average,9.0
1807,Upchurch,"Madagascar, Sassy Bar",1752,2016,72.0,United States,3.0,Trinitario,Madagascar,Average,11.0
1808,Upchurch,"Tanzania, Party Bar",1752,2016,72.0,United States,3.25,Missing,Tanzania,Average,11.0
1809,Urzi,"Sur del Lago, Merida",1327,2014,65.0,Italy,3.25,Trinitario,Venezuela,Average,9.0
1810,Valrhona,"Piura, Illanka, Quemazon",1510,2015,63.0,France,4.0,Missing,Peru,Above Average,10.0
1811,Valrhona,"Andoa, Grand Cru blend",1145,2013,70.0,France,3.5,Missing,Missing,Average,8.0
1812,Valrhona,"Loma Sotavento, 2013",1153,2013,64.0,France,3.5,Missing,Dominican Republic,Average,8.0
1813,Valrhona,"Otucan, Grand Cru",931,2012,69.0,France,4.0,Missing,Venezuela,Above Average,7.0
1814,Valrhona,Caraque,709,2011,56.0,France,3.25,Missing,Missing,Average,6.0
1815,Valrhona,"Porcelana, Pedegral",757,2011,64.0,France,4.0,Criollo,Venezuela,Above Average,6.0
1816,Valrhona,Tainori,327,2009,64.0,France,3.75,Missing,Dominican Republic,Above Average,4.0
1817,Valrhona,Alpaco,370,2009,66.0,France,3.75,Missing,Ecuador,Above Average,4.0
1818,Valrhona,Nyangbo,395,2009,68.0,France,3.5,Forastero,Ghana,Average,4.0
1819,Valrhona,Araguani,117,2007,72.0,France,3.0,Blend,Venezuela,Average,2.0
1820,Valrhona,Araguani,117,2007,72.0,France,3.0,Blend,Carribean,Average,2.0
1821,Valrhona,Chuao 2002 P.,129,2007,65.0,France,3.75,Trinitario,Venezuela,Above Average,2.0
1822,Valrhona,Manjari,129,2007,64.0,France,4.0,Criollo,Madagascar,Above Average,2.0
1823,Valrhona,Manjari,129,2007,64.0,France,4.0,Trinitario,Madagascar,Above Average,2.0
1824,Valrhona,Le Noir Extra Amer,147,2007,85.0,France,1.5,Missing,Missing,Below Average,2.0
1825,Valrhona,Abinao,153,2007,85.0,France,2.5,Forastero,West Africa,Below Average,2.0
1826,Valrhona,Le Noir Amer,157,2007,71.0,France,2.75,Forastero,West Africa,Below Average,2.0
1827,Valrhona,"Porcelana, Maracaibo, Palmira P. 2006",162,2007,64.0,France,3.25,Criollo (Porcelana),Venezuela,Average,2.0
1828,Valrhona,Caraibe,63,2006,66.0,France,3.0,Trinitario,Carribean,Average,1.0
1829,Valrhona,Guanaja,63,2006,70.0,France,4.0,Criollo,South America,Above Average,1.0
1830,Valrhona,Guanaja,63,2006,70.0,France,4.0,Trinitario,South America,Above Average,1.0
1831,Valrhona,Gran Couva 2005 P.,75,2006,64.0,France,2.5,Trinitario,Trinidad,Below Average,1.0
1832,Valrhona,"Porcelana, Maracaibo, Palmira P. 2005",75,2006,64.0,France,3.0,Criollo (Porcelana),Venezuela,Average,1.0
1833,Valrhona,"Sambirano, Ampamakia 2005, Millot P.",75,2006,64.0,France,3.5,Trinitario,Madagascar,Average,1.0
1834,Vanleer (Barry Callebaut),Manhattan,963,2012,72.0,United States,2.5,Forastero,Ghana,Below Average,7.0
1835,Vanleer (Barry Callebaut),Napa,963,2012,65.0,United States,2.75,Forastero,Ghana,Below Average,7.0
1836,Vao Vao (Chocolaterie Robert),Madagascar,404,2009,72.0,Madagascar,2.75,Trinitario,Madagascar,Below Average,4.0
1837,Vao Vao (Chocolaterie Robert),Madagascar,404,2009,76.0,Madagascar,2.75,Trinitario,Madagascar,Below Average,4.0
1838,Vao Vao (Chocolaterie Robert),Madagascar,404,2009,80.0,Madagascar,2.75,Trinitario,Madagascar,Below Average,4.0
1839,Vao Vao (Chocolaterie Robert),Madagascar,404,2009,70.0,Madagascar,3.0,Trinitario,Madagascar,Average,4.0
1840,Vao Vao (Chocolaterie Robert),Madagascar w/ nibs,404,2009,68.0,Madagascar,3.0,Trinitario,Madagascar,Average,4.0
1841,Vao Vao (Chocolaterie Robert),Madagascar,404,2009,64.0,Madagascar,3.25,Trinitario,Madagascar,Average,4.0
1842,Vicuna,Palos Blancos,1470,2015,70.0,United States,3.25,Missing,Bolivia,Average,10.0
1843,Vicuna,Palos Blancos + nibs,1470,2015,70.0,United States,3.25,Missing,Bolivia,Average,10.0
1844,Videri,Dominican Republic,1211,2014,90.0,United States,3.25,Missing,Dominican Republic,Average,9.0
1845,Videri,Trinidad,1211,2014,75.0,United States,3.5,Trinitario,Trinidad,Average,9.0
1846,Videri,Mindo,1227,2014,75.0,United States,3.5,Missing,Ecuador,Average,9.0
1847,Videri,Dark,1117,2013,90.0,United States,3.75,Missing,Central America,Above Average,8.0
1848,Videri,Dark,1117,2013,90.0,United States,3.75,Missing,South America,Above Average,8.0
1849,Videri,Classic,991,2012,70.0,United States,3.25,Missing,Central America,Average,7.0
1850,Videri,Classic,991,2012,70.0,United States,3.25,Missing,South America,Average,7.0
1851,Vietcacao (A. Morin),"Ben Tre, Mekong Delta, MoCay",951,2012,70.0,France,3.5,Trinitario,Vietnam,Average,7.0
1852,Vintage Plantations,San Martin,1205,2014,75.0,United States,3.0,Missing,Peru,Average,9.0
1853,Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,100.0,United States,2.0,Forastero (Arriba),Ecuador,Below Average,2.0
1854,Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,90.0,United States,2.0,Forastero (Arriba),Ecuador,Below Average,2.0
1855,Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,75.0,United States,3.0,Forastero (Arriba),Ecuador,Average,2.0
1856,Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2007",153,2007,65.0,United States,3.0,Forastero (Arriba),Ecuador,Average,2.0
1857,Violet Sky,Sambirano Valley,1458,2015,77.0,United States,2.75,Trinitario,Madagascar,Below Average,10.0
1858,Violet Sky,Moho River Valley,1458,2015,77.0,United States,3.0,Criollo,Belize,Average,10.0
1859,Violet Sky,Moho River Valley,1458,2015,77.0,United States,3.0,Trinitario,Belize,Average,10.0
1860,Violet Sky,Cuyagua,1458,2015,77.0,United States,3.0,Criollo,Venezuela,Average,10.0
1861,Violet Sky,Peru,1458,2015,77.0,United States,3.25,Criollo,Peru,Average,10.0
1862,Violet Sky,Peru,1458,2015,77.0,United States,3.25,Trinitario,Peru,Average,10.0
1863,Violet Sky,Cahabon,1502,2015,77.0,United States,2.75,Trinitario,Guatemala,Below Average,10.0
1864,Vivra,Peru,1720,2016,70.0,United States,2.5,Missing,Peru,Below Average,11.0
1865,Vivra,Ocumare,1720,2016,70.0,United States,2.5,Missing,Venezuela,Below Average,11.0
1866,Vivra,Dominican Republic,1724,2016,70.0,United States,3.0,Missing,Dominican Republic,Average,11.0
1867,Wellington Chocolate Factory,Conacado,1756,2016,70.0,New Zealand,3.5,Trinitario,Dominican Republic,Average,11.0
1868,Wellington Chocolate Factory,"Piura Blanco, Norandino",1756,2016,70.0,New Zealand,3.5,Missing,Peru,Average,11.0
1869,Whittakers,Ghana,733,2011,72.0,New Zealand,2.5,Forastero,Ghana,Below Average,6.0
1870,Wilkie's Organic,Amazonas,1169,2013,75.0,Ireland,2.5,Criollo,Peru,Below Average,8.0
1871,Wilkie's Organic,Amazonas,1169,2013,89.0,Ireland,2.75,Criollo,Peru,Below Average,8.0
1872,Wilkie's Organic,Tumbes,1169,2013,75.0,Ireland,3.25,Criollo,Peru,Average,8.0
1873,Wilkie's Organic,Amazonas w/ nibs,1173,2013,75.0,Ireland,2.75,Criollo,Peru,Below Average,8.0
1874,Willie's Cacao,Los Llanos,1848,2016,70.0,United Kingdom,4.0,Missing,Colombia,Above Average,11.0
1875,Willie's Cacao,Los Llanos,1227,2014,88.0,United Kingdom,3.0,Trinitario,Colombia,Average,9.0
1876,Willie's Cacao,"Java, Indonesian Black",1109,2013,100.0,United Kingdom,2.25,Missing,Indonesia,Below Average,8.0
1877,Willie's Cacao,Sambirano,593,2010,71.0,United Kingdom,3.0,Trinitario,Madagascar,Average,5.0
1878,Willie's Cacao,Hacienda Las Trincheras,593,2010,72.0,United Kingdom,3.5,Missing,Venezuela,Average,5.0
1879,Willie's Cacao,Java,593,2010,69.0,United Kingdom,3.75,Missing,Indonesia,Above Average,5.0
1880,Willie's Cacao,San Martin,457,2009,70.0,United Kingdom,3.0,Missing,Peru,Average,4.0
1881,Willie's Cacao,Rio Caribe,457,2009,72.0,United Kingdom,3.25,Trinitario,Venezuela,Average,4.0
1882,Wm,"Guasare, Zulia Prov., 2015, batch 124",1912,2016,74.0,United States,3.0,Criollo,Venezuela,Average,11.0
1883,Wm,"Wild Beniano, 2016, batch 128, Heirloom",1912,2016,76.0,United States,3.5,Missing,Bolivia,Average,11.0
1884,Wm,"Ghana, 2013, batch 129",1916,2016,75.0,United States,3.75,Missing,Ghana,Above Average,11.0
1885,Woodblock,"Maranon, Cajamarca",1243,2014,70.0,United States,3.0,Forastero (Nacional),Peru,Average,9.0
1886,Woodblock,"Camino Verde P., Balao, Guayas",1042,2013,70.0,United States,3.25,Missing,Ecuador,Average,8.0
1887,Woodblock,Gran Couva,1042,2013,70.0,United States,3.5,Trinitario,Trinidad,Average,8.0
1888,Woodblock,Ecuador,825,2012,70.0,United States,2.5,Missing,Ecuador,Below Average,7.0
1889,Woodblock,Costa Rica,825,2012,70.0,United States,3.0,Missing,Costa Rica,Average,7.0
1890,Woodblock,Sambirano,951,2012,70.0,United States,3.25,Trinitario,Madagascar,Average,7.0
1891,Woodblock,Ocumare,741,2011,70.0,United States,4.0,Missing,Venezuela,Above Average,6.0
1892,Woodblock,La Red,769,2011,70.0,United States,3.5,Missing,Dominican Republic,Average,6.0
1893,Xocolat,Hispaniola,1057,2013,66.0,Dominican Republic,3.0,Missing,Dominican Republic,Average,8.0
1894,Xocolla,"Sambirano, batch 170102",1948,2017,70.0,United States,2.75,Missing,Madagascar,Below Average,12.0
1895,Xocolla,"Hispaniola, batch 170104",1948,2017,70.0,United States,2.5,Missing,Dominican Republic,Below Average,12.0
1896,Zak's,"Papua New Guinea, Batch 2",1574,2015,70.0,United States,3.0,Missing,Papua New Guinea,Average,10.0
1897,Zak's,"Dominican Republic, Batch D2",1578,2015,70.0,United States,3.25,Missing,Dominican Republic,Average,10.0
1898,Zak's,"Madagascar, Batch 2",1578,2015,70.0,United States,3.25,Trinitario,Madagascar,Average,10.0
1899,Zak's,"Peru, Batch 1",1578,2015,70.0,United States,3.25,Missing,Peru,Average,10.0
1900,Zak's,"Belize, Batch 2",1578,2015,70.0,United States,3.5,Trinitario,Belize,Average,10.0
1901,Zak's,"House Blend, Batch 2",1582,2015,60.0,United States,3.0,Missing,Missing,Average,10.0
1902,Zart Pralinen,"Millot P., Ambanja",1820,2016,70.0,Austria,3.5,Criollo,Madagascar,Average,11.0
1903,Zart Pralinen,"Millot P., Ambanja",1820,2016,70.0,Austria,3.5,Trinitario,Madagascar,Average,11.0
1904,Zart Pralinen,UNOCACE,1824,2016,70.0,Austria,2.75,Nacional (Arriba),Ecuador,Below Average,11.0
1905,Zart Pralinen,San Juan Estate,1824,2016,85.0,Austria,2.75,Trinitario,Trinidad,Below Average,11.0
1906,Zart Pralinen,"Kakao Kamili, Kilombero Valley",1824,2016,85.0,Austria,3.0,Criollo,Tanzania,Average,11.0
1907,Zart Pralinen,"Kakao Kamili, Kilombero Valley",1824,2016,85.0,Austria,3.0,Trinitario,Tanzania,Average,11.0
1908,Zart Pralinen,"Kakao Kamili, Kilombero Valley",1824,2016,70.0,Austria,3.5,Criollo,Tanzania,Average,11.0
